Fecha,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C25,CB01,CB02,ATP01PT01,ATP01PT02,ATP02PT01,CAR02PT01,JTU01PT32,JTU01PT73,M5021,M5022,M5024,M5025,M5026,M5027,M5028,M5029,M5030,M5031,M5074,M5075,M5076,M5077,M5078,M5124,M5126,M5178,M5179,M5180,M5181,M5261
2021-01-11,5.168,8.344,,8.785,11.915,13.905,,12.963,,4.611,8.669,12.237,,5.825,16.894,4.437,14.700,12.072,10.719,,,,,,5.042,5.315,,,,,,,5.082,5.903,6.051,3.565,7.489,6.882,9.817,3.770,10.044,8.176,3.963,4.059,5.959,4.513,12.760,,3.607,4.614,6.389,5.928,4.066,
2021-01-12,5.178,8.399,,9.444,12.357,13.812,,13.318,,5.020,7.952,12.409,,5.543,17.200,4.796,15.030,12.591,11.112,,,,,,5.258,5.424,,,,,,,4.925,5.995,6.156,3.874,7.658,6.726,8.479,4.077,10.087,8.681,4.699,4.523,5.948,4.938,12.742,,3.911,4.928,6.993,6.249,4.781,
2021-01-13,4.887,8.787,,9.881,13.056,14.388,,12.639,,4.406,8.165,11.945,,6.099,17.564,4.298,15.397,13.124,11.621,,,,,,4.841,5.274,,,,,,,4.733,5.600,5.766,3.745,7.330,6.961,9.327,4.043,10.174,8.507,4.479,4.158,5.445,5.044,13.461,,3.988,5.432,6.708,6.468,5.414,
2021-01-14,5.658,8.917,,9.891,12.498,13.792,,13.128,,5.540,8.401,12.748,,5.811,17.185,4.604,15.071,12.799,11.271,,,,,,5.179,5.998,,,,,,,5.498,6.340,6.018,4.110,7.490,7.161,8.610,4.855,9.921,8.849,4.787,5.099,5.942,5.362,12.785,,4.285,5.435,7.560,6.676,5.574,
2021-01-15,6.226,9.182,,10.088,12.564,14.207,,13.957,,5.705,8.450,13.814,,5.812,16.577,5.636,14.823,12.763,11.317,,,,,,5.756,6.213,,,,,,,6.649,7.965,7.035,5.183,7.688,7.125,9.075,4.908,10.699,8.585,5.627,5.483,6.365,5.218,13.052,,4.800,5.130,8.409,6.243,5.868,
2021-01-16,5.598,8.611,,9.200,11.683,13.002,,13.417,,5.057,8.242,13.314,,5.404,16.358,5.913,14.743,12.198,10.749,,,,,,5.267,5.640,,,,,,,6.558,8.857,6.905,5.759,6.436,6.416,8.506,4.619,9.798,7.541,4.787,4.677,4.585,5.196,12.099,,4.658,4.356,5.921,5.947,5.778,
2021-01-17,4.797,8.442,,9.288,12.015,13.692,,13.587,,4.662,8.269,13.853,,5.248,17.017,4.783,15.028,12.486,11.229,,,,,,5.675,5.373,,,,,,,5.880,7.173,6.160,4.597,6.649,6.779,9.047,4.731,10.072,8.083,4.952,5.426,5.425,5.181,12.481,,3.654,4.813,6.914,6.419,5.498,
2021-01-18,4.836,8.921,,9.744,12.335,13.282,,12.969,,4.323,8.072,12.348,,5.552,16.974,4.413,15.071,12.719,11.241,,,,,,4.936,4.580,,,,,,,5.064,6.716,5.704,3.972,6.902,7.083,8.894,4.804,10.054,8.706,4.938,5.382,5.605,4.915,12.316,,3.048,5.208,6.796,6.599,5.811,
2021-01-19,6.485,9.074,,10.218,12.917,14.656,,14.001,,5.873,8.613,13.249,,5.789,17.239,4.698,15.288,13.399,11.648,,,,,,5.291,5.590,,,,,,,5.413,6.856,6.407,4.031,8.125,7.346,9.561,4.818,11.381,8.673,5.001,5.265,6.831,5.617,13.504,,4.379,5.487,8.290,6.404,5.870,
2021-01-20,4.795,8.521,,9.810,12.640,14.364,,13.710,,5.636,8.406,12.125,,6.123,17.502,4.557,15.596,12.739,11.650,,,,,,5.350,5.784,,,,,,,5.129,6.235,5.975,3.916,7.188,6.403,8.800,4.394,10.390,8.774,4.853,5.096,5.827,4.778,12.963,,4.215,5.054,7.980,6.392,5.073,
2021-01-21,5.443,8.678,,9.710,11.822,13.840,,13.480,,5.592,8.059,12.125,,5.988,16.522,4.901,14.844,12.111,10.927,,,,,,5.538,5.709,,,,,,,5.497,7.036,6.366,4.492,6.665,6.959,8.833,4.546,9.939,8.549,5.567,5.465,6.278,5.203,12.456,,4.003,5.156,7.975,6.465,5.636,
2021-01-22,4.792,7.032,,8.696,10.713,12.548,,12.378,,4.833,7.078,12.409,,5.751,16.808,4.230,14.936,11.096,9.797,,,,,,5.163,5.329,,,,,,,4.934,5.837,6.113,3.566,6.881,6.239,7.731,3.573,8.953,7.353,4.414,4.343,5.524,4.620,11.550,,3.479,4.752,7.245,5.408,4.577,
2021-01-23,5.381,8.728,,9.846,12.204,13.713,15.338,12.934,,5.099,8.862,11.608,,5.999,17.363,4.245,15.096,12.495,10.985,,,,,,5.005,5.542,,,,,,,5.325,6.024,6.084,3.816,8.104,6.904,9.117,4.176,10.153,8.646,5.019,4.873,6.350,5.021,12.707,,4.414,5.000,8.151,6.133,4.677,
2021-01-24,5.297,8.709,,9.783,12.603,14.271,15.893,12.535,,5.659,7.995,12.520,,5.858,17.278,4.614,15.383,12.479,10.716,,,,,,5.204,5.746,,,,,,,5.243,6.233,6.243,4.021,7.251,6.985,8.050,4.248,10.179,8.598,5.297,4.896,6.248,5.374,13.353,,3.667,5.060,7.203,6.237,5.184,
2021-01-25,4.558,8.283,,9.261,11.809,13.397,15.193,12.383,,5.347,7.416,11.410,,6.074,17.100,4.652,15.312,12.028,10.728,,,,,,5.167,5.595,,,,,,,5.154,6.025,5.841,3.879,7.253,6.283,8.218,3.784,10.037,8.361,4.562,4.643,6.290,4.714,12.537,,3.874,4.839,7.339,5.982,4.832,
2021-01-26,5.651,8.229,,9.904,12.133,13.892,15.721,13.302,,5.867,8.359,12.296,,6.601,16.876,5.029,15.102,12.422,10.881,,,,,,5.608,6.091,,,,,,,5.490,6.350,6.585,4.410,7.692,6.893,8.431,4.882,9.896,8.282,4.726,5.063,7.079,5.123,12.547,,5.145,5.398,7.638,6.288,5.290,
2021-01-27,5.606,9.163,,10.915,13.114,14.566,16.116,14.506,,5.960,10.003,12.307,,6.656,17.253,4.721,15.226,13.823,12.308,,,,,,5.700,5.968,,,,,,,5.196,6.154,6.494,4.305,8.605,7.793,10.659,5.279,11.109,9.099,4.771,5.228,6.880,5.572,13.763,,6.181,5.961,8.210,6.909,6.130,
2021-01-28,6.811,9.393,,10.703,13.169,14.871,16.358,14.663,,6.384,9.537,13.632,,6.170,17.351,5.549,15.513,13.322,12.096,,,,,,6.338,6.528,,,,,,,6.483,7.565,7.247,4.842,8.376,8.131,9.775,5.370,11.127,8.966,6.101,6.133,7.247,6.259,13.677,,5.116,5.709,8.724,6.920,6.563,
2021-01-29,6.472,9.838,,10.849,13.334,14.997,16.476,14.518,,5.798,9.701,12.680,,6.485,17.425,5.282,15.452,13.521,12.142,,,,,,5.892,6.174,,,,,,,6.114,7.727,7.028,5.291,8.475,8.271,9.786,5.143,11.537,8.636,6.035,5.760,6.885,6.611,13.935,,4.178,5.354,7.657,7.515,6.720,
2021-01-30,4.533,8.899,,9.910,13.129,14.731,17.178,14.871,,4.953,8.635,12.486,,6.226,17.656,3.494,15.632,13.424,11.943,,,,,,4.500,5.430,,,,,,,4.365,5.170,5.336,3.339,6.982,6.897,10.080,3.981,11.464,8.210,5.043,4.674,5.059,4.978,14.417,,2.901,4.651,6.598,6.603,4.318,
2021-01-31,4.135,10.077,,10.041,13.833,14.788,17.522,13.828,,5.680,9.593,10.440,,8.800,17.188,3.845,15.115,14.118,11.861,,,,,,5.071,5.797,,,,,,,4.923,5.695,5.130,3.980,7.361,7.104,11.112,4.254,12.485,8.415,4.884,5.092,6.450,5.514,14.580,,4.558,6.073,7.681,7.033,6.356,
2021-02-01,5.728,9.416,,10.135,12.939,13.330,,13.404,,5.857,10.106,12.737,,7.513,17.374,4.960,15.034,13.361,11.863,,,,,,6.000,6.036,,,,,,,5.235,6.225,6.639,4.221,8.377,7.418,10.749,4.635,11.601,8.835,5.326,5.129,6.817,5.719,13.408,,5.460,5.556,8.310,6.809,5.384,
2021-02-02,6.334,9.116,,10.251,13.213,14.910,16.551,14.217,,6.331,8.924,12.627,,6.512,17.758,5.018,15.490,13.533,12.281,,,,,,5.750,6.511,,,,,,,5.868,6.466,6.760,4.689,8.705,7.992,9.989,4.959,11.141,9.560,5.835,5.619,7.351,6.003,13.673,,4.697,5.954,8.591,7.466,6.006,
2021-02-03,6.438,9.630,,10.574,13.714,15.057,17.164,14.564,,6.047,9.988,12.775,,6.710,17.962,5.406,15.849,14.130,12.681,,,,,,6.042,6.270,,,,,,,6.345,7.011,7.100,5.166,9.047,8.301,11.116,4.799,12.265,9.703,6.057,6.424,7.582,6.380,14.379,,4.754,6.306,9.291,7.683,5.928,
2021-02-04,6.231,9.843,,10.845,13.395,14.490,15.913,13.936,,5.925,9.060,12.726,,6.135,17.728,5.242,15.650,13.685,12.250,,,,,,5.924,6.239,,,,,,,5.920,6.697,7.172,4.703,8.152,7.688,10.286,4.756,11.711,9.338,5.957,5.664,7.277,5.982,13.476,,4.739,5.991,8.799,7.230,6.161,
2021-02-05,5.897,9.023,,10.203,12.607,14.197,15.550,12.969,,5.935,8.761,12.515,,6.308,17.443,4.930,15.594,12.890,11.281,,,,,,5.742,6.122,,,,,,,5.598,6.342,6.683,4.331,7.987,7.223,9.276,4.660,10.126,9.037,5.473,5.424,6.964,5.385,12.583,,4.495,5.185,8.087,6.577,4.705,
2021-02-06,5.872,9.631,,10.614,13.426,14.448,16.646,13.961,,6.202,8.740,12.113,,6.484,18.062,5.109,15.685,13.372,12.034,,,,,,5.904,6.146,,,,,,,5.541,6.771,6.422,4.603,8.258,7.620,9.911,4.700,11.236,9.582,5.662,5.901,7.158,6.304,13.320,,4.760,5.967,8.804,7.340,5.894,
2021-02-07,7.233,10.466,,11.297,14.430,15.379,17.217,15.466,,6.731,10.561,14.186,,7.611,18.209,5.981,16.203,14.581,13.135,,,,,,6.224,6.871,,,,,,,7.013,8.029,7.683,5.794,9.654,8.868,11.451,5.864,12.608,10.255,6.764,7.106,8.082,7.169,14.710,,5.403,7.017,10.092,7.947,6.841,
2021-02-08,6.336,9.544,,10.469,12.946,14.146,16.069,13.249,,6.337,8.407,13.600,,6.741,17.446,6.256,15.838,13.162,11.666,,,,,,6.848,6.981,,,,,,,7.349,8.171,7.692,6.019,8.116,8.204,9.706,4.910,11.058,9.076,6.354,6.316,7.089,6.753,13.324,,5.074,5.662,9.305,7.120,5.933,
2021-02-09,5.208,8.983,,9.961,12.509,14.248,16.025,12.723,,5.326,7.154,13.389,,6.442,17.843,5.762,15.716,12.823,11.330,,,,,,6.471,6.035,,,,,,,6.338,7.680,6.965,5.180,7.731,7.851,8.904,4.630,10.502,8.255,5.732,5.865,5.834,6.176,13.238,,4.363,5.348,7.959,6.837,6.144,
2021-02-10,7.116,8.626,,9.273,11.902,14.135,15.239,13.427,,6.881,8.844,14.133,,6.345,17.877,6.763,16.161,12.635,10.988,,,,,,7.763,7.073,,,,,,,7.541,8.847,7.814,6.505,7.838,7.320,9.671,4.814,10.806,8.929,5.340,5.584,6.642,5.827,13.239,,5.667,4.861,8.200,6.798,5.669,
2021-02-11,7.343,8.209,,9.349,11.956,14.234,14.971,13.990,,6.962,9.248,14.356,,6.234,17.418,6.465,15.191,12.232,11.059,,,,,,7.346,7.356,,,,,,,7.262,8.737,7.919,6.444,8.146,7.386,9.299,4.824,10.573,8.275,5.187,5.347,7.267,5.943,12.973,,5.755,4.649,8.256,6.385,4.952,
2021-02-12,6.930,8.742,,9.623,11.972,13.352,15.161,13.653,,6.620,8.402,13.572,,5.961,16.875,5.596,15.102,12.253,11.114,,,,,,6.308,6.926,,,,,,,6.307,7.627,7.614,5.541,8.032,7.791,8.811,5.157,10.198,8.279,5.631,5.871,7.327,6.158,12.367,,5.169,5.039,8.631,6.723,5.536,
2021-02-13,5.673,9.478,,10.679,12.961,14.559,16.166,14.153,,5.110,8.679,13.680,,6.032,17.377,5.694,15.449,13.471,11.978,,,,,,6.417,6.134,,,,,,,6.313,7.840,6.899,5.155,8.253,7.572,9.188,5.575,10.815,9.411,6.571,6.356,6.811,6.875,13.283,,4.621,5.648,8.599,7.141,6.534,
2021-02-14,5.900,8.613,,9.649,12.382,13.890,15.691,13.351,,5.235,7.711,13.415,,5.588,17.885,5.882,15.560,12.945,11.329,,,,,,6.319,6.302,,,,,,,6.377,7.935,6.640,5.428,7.264,7.330,8.552,4.939,10.095,8.502,6.002,5.379,6.215,6.168,12.995,,4.248,5.550,8.087,6.631,6.337,
2021-02-15,5.126,8.420,,8.749,11.911,14.240,15.553,12.693,,3.990,7.891,12.745,,5.810,17.340,4.826,15.369,12.108,11.248,,,,,,5.954,4.851,,,,,,,5.620,7.143,6.353,4.526,6.651,7.171,8.506,4.016,9.741,7.607,4.585,4.791,5.256,4.674,12.741,,2.998,4.099,6.638,5.943,3.946,
2021-02-16,6.018,8.416,,9.251,12.288,14.300,15.662,13.132,,5.120,8.690,12.791,,6.077,17.518,5.193,15.605,12.464,11.305,,,,,,6.494,5.736,,,,,,,6.073,6.932,6.381,4.200,7.505,7.142,8.542,3.453,9.927,7.736,4.474,4.486,6.256,4.611,13.078,,4.006,4.994,7.053,5.470,5.650,
2021-02-17,6.866,8.280,,9.082,11.852,14.052,15.218,13.135,,6.342,8.399,12.744,,,17.695,6.149,15.496,12.165,10.763,,,,,,7.038,6.430,,,,,,,6.793,8.081,8.172,5.062,7.387,7.059,8.706,3.788,10.021,7.260,4.283,5.165,6.339,4.566,12.830,,5.375,4.033,7.879,5.384,5.573,
2021-02-18,6.103,7.584,,8.738,10.865,12.964,14.369,12.823,,6.217,8.207,13.351,,,16.741,5.796,14.622,11.238,9.821,,,,,,6.975,6.374,,,,,,,6.571,7.558,7.422,5.035,7.205,6.655,8.414,4.116,9.194,7.064,4.722,4.863,6.015,5.196,11.841,,4.743,3.833,7.498,5.722,5.009,
2021-02-19,5.689,7.856,,8.554,10.558,13.040,14.682,12.354,,5.858,8.037,13.137,,,17.259,5.275,15.467,10.822,9.762,,,,,,6.395,6.242,,,,,,,6.069,7.083,7.083,4.785,7.054,6.674,8.117,3.933,9.139,7.286,4.554,4.750,5.821,4.593,11.642,,4.610,4.220,7.220,5.563,5.083,
2021-02-20,6.222,7.904,,9.181,11.296,13.837,15.713,13.228,,5.875,8.288,14.032,,,18.286,5.753,16.069,11.737,10.362,,,,,,6.643,6.311,,,,,,,6.273,8.037,8.037,4.941,7.468,7.076,8.305,4.126,9.850,6.981,4.423,4.736,6.056,4.799,12.224,,4.544,4.172,7.657,5.848,4.662,
2021-02-21,5.535,8.104,,9.240,12.054,14.361,15.520,13.109,,5.688,8.376,13.642,,,17.649,5.293,15.356,11.963,10.964,,,,,,6.354,6.046,,,,,,,6.244,7.278,7.278,4.418,7.398,6.819,8.768,4.021,10.058,7.593,4.438,4.613,6.183,4.682,12.953,,4.241,3.926,6.863,5.710,4.590,
2021-02-22,5.297,7.553,,8.659,10.841,13.019,14.432,12.839,,5.515,7.974,12.244,,,16.885,4.771,15.008,11.175,9.934,,,,,,5.675,5.904,,,,,,,5.349,6.376,6.376,4.255,7.008,6.308,7.984,3.816,9.336,7.605,4.715,4.606,5.811,4.583,11.845,,3.980,4.221,6.717,5.754,4.434,
2021-02-23,5.131,8.420,,9.454,12.618,14.431,16.023,13.781,,5.277,8.450,11.936,,,17.697,4.537,15.463,12.560,11.348,,,,,,5.346,5.551,,,,,,,5.284,6.143,6.143,4.072,7.734,6.815,8.904,3.872,10.469,8.333,4.361,4.927,5.935,5.075,13.439,,4.884,4.898,7.362,6.092,4.943,
2021-02-24,4.765,9.516,,10.269,14.135,15.406,17.216,14.339,,5.473,10.376,11.877,,,17.585,4.644,15.575,14.021,12.466,,,,,,5.738,5.818,,,,,,,5.061,5.746,5.746,3.852,8.092,6.655,11.228,3.925,12.309,8.722,4.573,4.158,5.850,4.506,14.188,,5.889,5.189,7.200,6.499,4.965,
2021-02-25,5.537,9.192,,10.467,13.316,15.104,16.293,14.458,,5.979,11.047,12.605,,,17.405,5.404,15.672,13.688,12.329,,,,,,5.967,6.285,,,,,,,5.570,6.424,6.424,4.462,8.795,7.824,11.254,4.318,11.399,9.177,4.658,5.152,6.871,5.675,13.732,,5.700,5.761,7.788,6.853,5.577,
2021-02-26,5.869,9.250,,10.595,12.790,14.442,16.212,14.337,,6.156,9.505,12.704,,,17.645,5.429,15.613,13.069,11.602,,,,,,6.258,6.476,,,,,,,5.884,6.889,6.889,4.811,8.738,7.746,10.024,4.838,10.654,9.065,5.560,5.460,7.198,6.014,13.431,,5.703,5.922,8.634,6.788,5.924,
2021-02-27,6.398,8.606,,10.146,12.449,14.311,15.859,13.448,,6.424,8.082,12.856,,,17.671,5.466,15.596,12.722,11.053,,,,,,6.205,6.455,,,,,,,6.174,7.062,7.062,5.003,8.184,7.328,8.556,5.158,9.949,8.704,5.893,5.953,7.458,5.906,12.866,,5.621,5.420,8.701,6.733,5.330,
2021-02-28,6.132,8.440,,9.604,12.270,13.822,16.518,13.191,,5.890,8.501,12.621,,,17.667,5.844,15.560,12.414,11.136,,,,,,6.508,6.303,,,,,,,6.445,7.773,7.773,5.393,7.519,7.529,8.618,4.633,10.114,8.041,5.585,5.455,6.261,5.742,12.562,,4.818,5.262,8.237,6.783,6.214,
2021-03-01,5.922,7.466,,8.492,10.831,13.233,14.664,12.085,,5.074,7.933,12.861,,,17.572,5.419,15.652,11.367,10.068,,,,,,6.513,5.792,,,,,,,5.981,7.203,7.203,4.715,6.750,6.759,7.526,3.264,8.941,7.027,4.183,4.392,5.540,4.728,11.995,,3.964,4.618,6.895,5.402,5.546,
2021-03-02,5.570,7.111,,8.291,10.328,12.613,13.862,12.103,,5.987,7.719,12.805,,,16.814,5.463,15.226,10.620,9.482,,,,,,6.900,6.268,,,,,,,6.118,7.167,7.167,4.491,6.885,6.851,7.629,3.285,8.941,6.856,4.116,4.447,5.314,4.704,11.599,,4.685,3.906,7.003,5.439,4.367,
2021-03-03,5.615,6.918,,8.089,10.712,13.332,14.211,12.240,,5.588,7.710,12.260,,,16.935,5.307,15.460,10.913,9.542,,,,,,,5.935,,,,,,,5.718,7.032,7.032,4.480,6.548,6.494,7.699,3.111,9.096,6.881,3.917,4.248,5.145,4.174,11.887,,4.434,3.865,6.828,5.222,4.541,
2021-03-04,5.813,7.291,,8.211,11.174,13.582,14.827,12.710,,5.538,8.308,12.644,,,17.819,5.165,16.157,11.369,10.188,,,,,,6.179,6.006,,,,,,,5.812,7.054,7.054,4.405,7.022,6.620,8.127,3.622,9.381,7.091,4.173,4.565,5.666,4.444,12.255,,3.982,3.816,6.964,5.605,4.110,
2021-03-05,5.438,7.680,,8.611,10.829,12.534,14.683,12.434,,5.700,7.747,11.783,,,16.814,4.576,15.020,11.209,9.892,,,,,,5.471,6.089,,,,,,,5.512,6.464,6.464,4.586,6.937,6.675,7.696,3.961,9.209,7.310,4.827,4.867,5.892,4.561,11.495,,3.911,3.911,6.771,5.688,4.202,
2021-03-06,5.170,9.117,,9.752,12.726,13.611,16.086,13.429,,5.641,8.330,11.873,,,17.679,4.248,15.437,13.100,11.722,,,,,,5.000,5.968,,,,,,,5.385,6.053,6.053,4.354,7.597,7.283,9.401,4.397,11.038,8.886,5.797,5.368,6.173,5.972,12.963,,3.252,5.392,7.513,6.923,5.069,
2021-03-07,6.036,8.818,,10.224,12.686,14.125,15.647,13.367,,6.223,9.381,12.276,,,17.409,5.059,15.594,13.058,11.328,,,,,,5.442,6.029,,,,,,,5.494,6.635,6.635,4.303,8.474,7.184,9.766,4.837,10.553,8.525,4.984,5.386,7.231,5.313,12.937,,5.088,5.572,7.986,6.583,6.355,
2021-03-08,5.245,7.992,,9.546,11.495,13.137,14.918,12.543,,5.659,8.213,12.518,,,16.312,4.812,14.774,11.823,10.206,,,,,,5.467,6.023,,,,,,,5.570,6.383,6.383,4.312,7.684,6.929,8.162,4.492,9.198,8.225,5.115,5.053,6.630,4.921,12.197,,5.065,4.725,7.946,5.797,5.036,
2021-03-09,6.015,7.379,,8.158,10.444,12.601,13.847,12.151,,5.962,7.930,12.505,,,16.874,4.571,15.060,10.734,9.662,,,,,,5.490,6.136,,,,,,,6.080,6.576,6.576,4.655,7.190,6.566,7.953,4.077,9.000,7.015,4.334,4.548,5.865,4.654,11.601,,4.181,3.852,6.934,5.640,4.131,
2021-03-10,4.939,6.776,,7.853,10.286,12.418,13.782,12.146,,5.178,7.626,12.897,,,16.823,4.885,14.907,10.726,8.870,,,,,,5.938,5.813,,,,,,,5.581,6.469,6.469,4.314,6.571,6.371,7.440,3.272,8.725,6.491,3.616,3.885,5.091,4.135,11.328,,3.931,3.713,6.376,5.053,4.348,
2021-03-11,5.647,6.709,,7.901,10.043,12.363,13.891,11.805,,5.543,7.104,11.852,,,16.496,4.734,14.948,10.425,9.244,,,,,,6.275,5.785,,,,,,,5.873,6.675,6.675,4.339,6.580,6.201,7.382,3.237,8.944,6.462,3.643,3.875,5.217,4.068,11.285,,4.297,3.622,6.632,5.398,3.939,
2021-03-12,5.179,6.837,,7.931,10.209,12.335,14.070,11.479,,4.911,7.238,12.405,,,17.324,4.868,15.397,10.674,9.446,,,,,,6.223,5.624,,,,,,,5.340,6.501,6.501,4.385,6.586,6.430,7.347,3.139,8.745,6.966,3.626,4.161,5.302,4.153,11.419,,3.964,4.021,6.582,5.420,4.695,
2021-03-13,4.839,6.853,,7.643,10.447,12.364,14.074,11.378,,4.483,7.024,11.869,,,17.658,4.750,15.576,10.760,9.445,,,,,,5.871,5.437,,,,,,,5.076,6.431,6.431,4.111,6.202,6.206,7.621,2.961,8.991,7.084,3.608,3.924,4.675,3.965,11.608,,3.513,3.786,5.865,5.295,4.376,
2021-03-14,5.149,7.447,,8.286,11.604,13.546,15.062,12.887,,5.419,8.175,11.974,,,17.841,5.211,15.462,11.679,10.124,,,,,,5.892,6.093,,,,,,,5.664,7.251,7.251,4.575,7.148,6.932,8.403,3.799,9.896,7.285,4.138,4.530,5.672,4.704,12.481,,3.906,4.193,6.550,5.490,5.400,
2021-03-15,5.093,6.761,,7.608,10.382,12.353,14.291,11.997,,4.972,7.423,11.791,,,17.180,4.884,15.399,10.631,9.522,,,,,,5.710,5.443,,,,,,,5.352,6.559,6.559,3.961,6.526,6.004,7.576,3.356,8.994,6.976,3.747,3.950,5.137,3.752,11.574,,3.463,3.404,6.203,5.010,3.595,
2021-03-16,5.403,7.424,,8.103,10.891,12.529,14.849,12.560,,5.108,8.022,12.837,,,17.312,5.096,15.627,11.342,9.909,,,,,,5.725,5.615,,,,,,,5.599,6.933,6.933,4.018,6.930,6.390,8.072,3.328,9.255,7.088,3.957,4.058,5.437,4.164,11.863,,4.114,3.599,6.531,5.204,4.783,
2021-03-17,5.297,7.461,,7.910,10.992,12.146,14.880,12.141,,4.780,7.753,12.997,,,17.727,5.046,15.899,11.125,10.158,,,,,,5.950,5.596,,,,,,,5.843,6.855,6.855,4.523,6.669,6.239,7.787,3.660,9.373,7.039,3.998,4.247,5.483,4.345,11.750,,3.491,3.537,6.257,5.726,3.572,
2021-03-18,5.077,6.610,,7.083,10.433,11.978,13.751,11.982,,4.742,7.060,13.059,,,17.434,4.346,15.501,10.391,9.789,,,,,,5.500,5.376,,,,,,,5.615,6.346,6.197,4.010,6.098,5.775,7.201,3.263,8.549,6.149,3.455,3.881,5.045,3.470,11.393,,3.367,2.790,6.558,4.443,2.786,
2021-03-19,5.367,6.977,,8.011,11.064,13.065,14.756,12.298,,4.704,7.530,12.272,,,18.463,4.398,16.590,11.126,9.905,,,,,,6.048,5.603,,,,,,,4.957,6.315,5.945,4.187,6.522,6.501,7.527,2.975,9.220,7.206,3.672,4.088,5.197,4.069,12.344,,3.597,3.883,5.750,5.019,4.206,
2021-03-20,5.739,7.603,,8.388,11.087,13.312,14.793,12.395,,5.786,7.482,11.931,,,18.353,5.811,16.139,11.626,10.034,,,,,,6.448,5.758,,,,,,,6.142,7.231,7.350,4.558,6.653,6.483,7.924,3.039,9.150,7.392,3.693,4.117,5.367,4.570,12.352,,3.939,4.442,6.255,5.472,6.060,
2021-03-21,6.161,8.449,,9.241,12.076,13.489,14.961,13.695,,6.057,8.400,12.570,,,18.572,5.276,16.501,12.635,11.331,,,,,,6.370,6.184,,,,,,,5.954,8.036,6.450,5.297,7.735,7.422,9.210,4.208,10.557,8.600,4.999,5.442,6.526,5.855,12.855,,4.605,4.611,7.555,6.771,5.715,
2021-03-22,4.859,6.697,,7.712,10.678,12.409,14.352,11.737,,4.027,6.525,11.712,,,16.985,4.260,15.173,10.889,9.433,,,,,,5.283,4.855,,,,,,,4.972,6.257,5.484,3.832,5.826,5.780,6.992,3.238,8.590,6.685,3.542,3.800,4.557,3.873,11.188,,3.133,3.071,5.448,4.890,3.660,
2021-03-23,5.207,7.762,,8.316,11.300,13.027,14.855,12.901,,4.967,8.094,13.192,,,17.760,5.128,15.953,11.455,10.460,,,,,,5.654,5.628,,,,,,,6.021,7.186,6.644,4.429,7.115,6.562,8.627,3.813,9.618,7.081,4.588,4.802,5.635,4.691,12.493,,3.561,3.925,6.608,5.724,3.600,
2021-03-24,4.539,8.448,,8.904,11.263,12.740,15.393,11.926,,4.640,7.347,12.906,,,17.513,5.022,15.239,11.446,9.918,,,,,,5.338,5.151,,,,,,,6.051,6.810,6.421,4.370,6.521,6.342,8.152,3.935,9.604,7.584,5.320,4.886,4.783,5.242,11.921,,3.052,3.979,6.758,6.376,4.447,
2021-03-25,6.386,8.990,,8.589,12.063,13.538,16.091,12.715,,5.401,,13.109,,,17.652,5.280,15.366,12.261,11.065,,,,,,6.009,6.035,,,,,,,6.481,7.794,7.019,5.228,7.402,7.119,8.871,4.574,10.757,8.966,6.517,5.976,6.059,5.933,13.137,,4.213,5.008,8.119,7.206,5.262,
2021-03-26,6.204,9.090,,9.470,12.213,12.992,16.315,12.253,,6.120,7.744,13.772,,,17.383,6.016,15.305,12.363,11.290,,,,,,6.417,6.601,,,,,,,6.423,8.087,7.444,5.366,6.515,7.458,8.022,3.974,10.249,8.065,5.555,5.427,6.236,5.145,12.450,,4.543,4.631,8.244,6.483,5.412,
2021-03-27,6.524,8.568,,9.353,12.257,13.590,15.963,13.040,,6.494,8.988,13.296,,,17.084,5.402,15.435,12.103,11.024,,,,,,5.865,6.508,,,,,,,6.156,7.633,7.354,5.247,7.659,7.600,8.893,4.869,10.076,8.173,5.713,5.822,6.779,5.564,12.690,,4.817,4.954,8.562,6.491,5.600,
2021-03-28,6.111,9.070,,9.719,12.602,13.656,16.359,12.834,,6.375,8.019,12.291,,,17.761,4.792,15.354,12.756,11.391,,,,,,5.608,6.194,,,,,,,5.345,6.409,6.570,4.361,8.227,7.381,9.522,4.801,10.296,8.832,5.101,5.533,6.990,5.546,12.996,,4.988,4.834,8.343,6.480,4.690,
2021-03-29,5.367,9.102,,10.291,13.311,14.763,16.487,14.243,,5.831,10.530,12.162,,,17.541,5.208,15.604,13.432,12.162,,,,,,5.732,6.039,,,,,,,5.329,6.200,6.529,4.296,8.522,7.408,10.894,4.738,11.632,9.041,5.377,4.925,6.568,5.317,13.823,,5.412,5.269,7.890,6.847,5.090,
2021-03-30,4.894,8.863,,9.887,13.734,15.243,17.069,13.971,,5.066,10.457,12.428,,,18.333,4.800,16.004,13.451,12.308,,,,,,5.321,5.463,,,,,,,4.588,5.457,5.891,3.481,8.079,7.239,10.648,3.904,11.513,7.911,3.955,3.989,6.072,5.012,14.268,,4.936,4.894,6.911,6.229,4.733,
